timestamp,symbol,price,size,type
1748406410.9524531,AAPL,101.44196835469897,320,order
1748406411.0524533,AAPL,101.44634491735806,313,order
1748406411.1524532,AAPL,101.42095582587405,96,order
1748406411.2524533,AAPL,101.35679988003656,361,order
1748406411.3524532,AAPL,101.38037442141753,439,order
1748406411.4524531,AAPL,101.40038056164391,424,order
1748406411.5524533,AAPL,101.47517066282136,283,order
1748406411.6524532,AAPL,101.46611574988978,319,order
1748406411.7524533,AAPL,101.48736783521224,466,order
1748406411.8524532,AAPL,101.47702036916188,427,order
1748406411.9524531,AAPL,101.47429839797087,403,order
1748406412.0524533,AAPL,101.43790637075571,201,order
1748406412.1524532,AAPL,101.37919239181774,252,order
1748406412.2524533,AAPL,101.36392099332541,455,order
1748406412.3524532,AAPL,101.32298658218797,461,order
1748406412.4524531,AAPL,101.35866261803281,417,order
1748406412.5524533,AAPL,101.29297693615793,187,order
1748406412.6524532,AAPL,101.25185278433851,346,order
1748406412.7524533,AAPL,101.25204965398788,382,order
1748406412.8524532,AAPL,101.29332858344239,65,order
1748406412.9524531,AAPL,101.30598881005848,408,order
1748406413.0524533,AAPL,101.35519191082658,198,order
1748406413.1524532,AAPL,101.35272963665258,205,order
1748406413.2524533,AAPL,101.3462097267721,403,order
1748406413.3524532,AAPL,101.33212636525812,155,order
1748406413.4524531,AAPL,101.32932751024481,273,order
1748406413.5524533,AAPL,101.3430870021725,59,order
1748406413.6524532,AAPL,101.39811944045299,293,order
1748406413.7524533,AAPL,101.41652505938148,271,order
1748406413.8524532,AAPL,101.43519233452126,210,order
1748406413.9524531,AAPL,101.40510574234645,26,order
1748406414.0524533,AAPL,101.32584195454591,418,order
1748406414.1524532,AAPL,101.36405516197523,47,order
1748406414.2524533,AAPL,101.232109981525,77,order
1748406414.3524532,AAPL,101.22637808668843,436,order
1748406414.4524531,AAPL,101.25857413100505,371,order
1748406414.5524533,AAPL,101.34507356884447,332,order
1748406414.6524532,AAPL,101.34705670766951,124,order
1748406414.7524533,AAPL,101.46641459809605,227,order
1748406414.8524532,AAPL,101.55645942845635,235,order
1748406414.9524531,AAPL,101.55200274275676,379,order
1748406415.0524533,AAPL,101.58102606761626,313,order
1748406415.1524532,AAPL,101.57002707888915,376,order
1748406415.2524533,AAPL,101.59445717412646,236,order
1748406415.3524532,AAPL,101.62999004959583,313,order
1748406415.4524531,AAPL,101.6692993789814,113,order
1748406415.5524533,AAPL,101.57674776538305,338,order
1748406415.6524532,AAPL,101.57063835420765,295,order
1748406415.7524533,AAPL,101.4863779401047,179,order
1748406415.8524532,AAPL,101.5024804618027,174,order
1748406415.9524531,AAPL,101.51270451374354,256,order
1748406416.0524533,AAPL,101.44173072374201,383,order
1748406416.1524532,AAPL,101.43444138135169,186,order
1748406416.2524533,AAPL,101.34984221377054,422,order
1748406416.3524532,AAPL,101.42044644985215,311,order
1748406416.4524531,AAPL,101.47335057275632,349,order
1748406416.5524533,AAPL,101.48326698247425,146,order
1748406416.6524532,AAPL,101.44866975530378,437,order
1748406416.7524533,AAPL,101.46182430095273,156,order
1748406416.8524532,AAPL,101.52090198792462,186,order
1748406416.9524531,AAPL,101.47482122440772,212,order
1748406417.0524533,AAPL,101.50800077657868,491,order
1748406417.1524532,AAPL,101.58970049099283,499,order
1748406417.2524533,AAPL,101.61952570383696,69,order
1748406417.3524532,AAPL,101.56811444726033,347,order
1748406417.4524531,AAPL,101.56781586921393,264,order
1748406417.5524533,AAPL,101.57011630753988,356,order
1748406417.6524532,AAPL,101.6025633642826,365,order
1748406417.7524533,AAPL,101.54570138275533,182,order
1748406417.8524532,AAPL,101.53890464916134,370,order
1748406417.9524531,AAPL,101.60562330198013,309,order
1748406418.0524533,AAPL,101.65970294597781,220,order
1748406418.1524532,AAPL,101.7065583038127,309,order
1748406418.2524533,AAPL,101.72858794966145,30,order
1748406418.3524532,AAPL,101.71368327869898,246,order
1748406418.4524531,AAPL,101.72655606416276,155,order
1748406418.5524533,AAPL,101.77614383570021,395,order
1748406418.6524532,AAPL,101.78248545319585,137,order
1748406418.7524533,AAPL,101.80565607565248,253,order
1748406418.8524532,AAPL,101.72459790073738,366,order
1748406418.9524531,AAPL,101.77175903887169,369,order
1748406419.0524533,AAPL,101.7175044138056,241,order
1748406419.1524532,AAPL,101.72292671183419,186,order
1748406419.2524533,AAPL,101.69406179714792,55,order
1748406419.3524532,AAPL,101.7766379892922,376,order
1748406419.4524531,AAPL,101.74728394788242,273,order
1748406419.5524533,AAPL,101.85075827079741,207,order
1748406419.6524532,AAPL,101.87195808472732,89,order
1748406419.7524533,AAPL,101.81006257681501,36,order
1748406419.8524532,AAPL,101.78497638153144,438,order
1748406419.9524531,AAPL,101.77436303289214,141,order
1748406420.0524533,AAPL,101.73750885265146,377,order
1748406420.1524532,AAPL,101.73319990225393,375,order
1748406420.2524533,AAPL,101.79592745042446,228,order
1748406420.3524532,AAPL,101.82509959388764,70,order
1748406420.4524531,AAPL,101.92282437366254,75,order
1748406420.5524533,AAPL,101.91013519817223,135,order
1748406420.6524532,AAPL,101.88595361368861,190,order
1748406420.7524533,AAPL,101.95041342015978,254,order
1748406420.8524532,AAPL,101.90296191876814,281,order
1748406420.9524531,AAPL,101.95313238811639,57,order
1748406421.0524533,AAPL,101.96490360311249,360,order
1748406421.1524532,AAPL,102.01563239111142,403,order
1748406421.2524533,AAPL,101.99570920114694,237,order
1748406421.3524532,AAPL,102.00874014549714,294,order
1748406421.4524531,AAPL,101.92671356960331,420,order
1748406421.5524533,AAPL,101.98227013251356,197,order
1748406421.6524532,AAPL,102.00565827332551,315,order
1748406421.7524533,AAPL,102.03914402551545,201,order
1748406421.8524532,AAPL,102.05550942401266,192,order
1748406421.9524531,AAPL,102.02185798747092,65,order
1748406422.0524533,AAPL,102.04279384398465,252,order
1748406422.1524532,AAPL,102.02850448560646,227,order
1748406422.2524533,AAPL,101.93055274520623,475,order
1748406422.3524532,AAPL,101.87209690451165,117,order
1748406422.4524531,AAPL,101.8184413125706,294,order
1748406422.5524533,AAPL,101.74749149189145,292,order
1748406422.6524532,AAPL,101.77362132624074,34,order
1748406422.7524533,AAPL,101.75031891903924,479,order
1748406422.8524532,AAPL,101.73326962168785,169,order
1748406422.9524531,AAPL,101.7142552458821,205,order
1748406423.0524533,AAPL,101.7510610967764,110,order
1748406423.1524532,AAPL,101.81180000767768,164,order
1748406423.2524533,AAPL,101.91137028378613,34,order
1748406423.3524532,AAPL,101.89536804909436,342,order
1748406423.4524531,AAPL,101.96106012868623,127,order
1748406423.5524533,AAPL,101.95907518331691,467,order
1748406423.6524532,AAPL,101.9312322019404,275,order
1748406423.7524533,AAPL,101.93068534387629,102,order
1748406423.8524532,AAPL,101.91979219543559,378,order
1748406423.9524531,AAPL,101.96330109481929,360,order
1748406424.0524533,AAPL,102.03439605104693,357,order
1748406424.1524532,AAPL,102.0275729888575,220,order
1748406424.2524533,AAPL,101.98110326629431,475,order
1748406424.3524532,AAPL,101.92892034125622,332,order
1748406424.4524531,AAPL,101.89455777194593,386,order
1748406424.5524533,AAPL,101.88728106203129,119,order
1748406424.6524532,AAPL,101.92478442419504,324,order
1748406424.7524533,AAPL,101.91636656752726,372,order
1748406424.8524532,AAPL,102.05411449268026,375,order
1748406424.9524531,AAPL,102.0406310537592,378,order
1748406425.0524533,AAPL,102.13476056605386,407,order
1748406425.1524532,AAPL,102.20368198587606,300,order
1748406425.2524533,AAPL,102.18778100698297,465,order
1748406425.3524532,AAPL,102.18456263875098,246,order
1748406425.4524531,AAPL,102.16406956950074,85,order
1748406425.5524533,AAPL,102.26021066866183,42,order
1748406425.6524532,AAPL,102.37871802648061,146,order
1748406425.7524533,AAPL,102.40025883460035,206,order
1748406425.8524532,AAPL,102.46532317494102,497,order
1748406425.9524531,AAPL,102.44458358286393,89,order
1748406426.0524533,AAPL,102.47907164148228,270,order
1748406426.1524532,AAPL,102.57252416104082,305,order
1748406426.2524533,AAPL,102.5296929023243,73,order
1748406426.3524532,AAPL,102.51440527450079,162,order
1748406426.4524531,AAPL,102.54982087759691,215,order
1748406426.5524533,AAPL,102.60836473019113,496,order
1748406426.6524532,AAPL,102.59103399387556,136,order
1748406426.7524533,AAPL,102.61146638336999,496,order
1748406426.8524532,AAPL,102.5585905820454,119,order
1748406426.9524531,AAPL,102.53625312273314,42,order
1748406427.0524533,AAPL,102.54761942751757,416,order
1748406427.1524532,AAPL,102.54709844679685,243,order
1748406427.2524533,AAPL,102.56431215527495,382,order
1748406427.3524532,AAPL,102.50844159803196,130,order
1748406427.4524531,AAPL,102.56465031168493,176,order
1748406427.5524533,AAPL,102.58718646448112,355,order
1748406427.6524532,AAPL,102.60621482584267,56,order
1748406427.7524533,AAPL,102.62818022295984,57,order
1748406427.8524532,AAPL,102.55352844245918,160,order
1748406427.9524531,AAPL,102.4704639403304,433,order
1748406428.0524533,AAPL,102.46380234201672,246,order
1748406428.1524532,AAPL,102.42031786382229,236,order
1748406428.2524533,AAPL,102.47592997615328,28,order
1748406428.3524532,AAPL,102.54090957911907,327,order
1748406428.4524531,AAPL,102.56483274076595,198,order
1748406428.5524533,AAPL,102.5509319805603,117,order
1748406428.6524532,AAPL,102.64748004625467,406,order
1748406428.7524533,AAPL,102.7037214413418,335,order
1748406428.8524532,AAPL,102.64108851337949,442,order
1748406428.9524531,AAPL,102.69975907730357,424,order
1748406429.0524533,AAPL,102.74745148278068,225,order
1748406429.1524532,AAPL,102.76344354391897,234,order
1748406429.2524533,AAPL,102.77568507478543,201,order
1748406429.3524532,AAPL,102.70517025014904,267,order
1748406429.4524531,AAPL,102.7112023191877,414,order
1748406429.5524533,AAPL,102.77073885695987,173,order
1748406429.6524532,AAPL,102.84361513766125,405,order
1748406429.7524533,AAPL,102.86344418948143,240,order
1748406429.8524532,AAPL,102.91649553153277,65,order
1748406429.9524531,AAPL,102.91916479083929,361,order
1748406430.0524533,AAPL,102.99342901113751,373,order
1748406430.1524532,AAPL,102.96053058213498,214,order
1748406430.2524533,AAPL,102.92619962323901,277,order
1748406430.3524532,AAPL,102.96029243902629,343,order
1748406430.4524531,AAPL,102.9723620025747,61,order
1748406430.5524533,AAPL,102.97836405443482,434,order
1748406430.6524532,AAPL,103.05184468893688,159,order
1748406430.7524533,AAPL,103.05108045581397,258,order
1748406430.8524532,AAPL,103.11660739595825,193,order
1748406430.9524531,AAPL,102.97676313307001,457,order
1748406431.0524533,AAPL,102.94582453016714,25,order
1748406431.1524532,AAPL,103.01791775578896,403,order
1748406431.2524533,AAPL,103.00287488417841,40,order
1748406431.3524532,AAPL,102.99093547357442,244,order
1748406431.4524531,AAPL,102.99627168926838,275,order
1748406431.5524533,AAPL,103.03939186568498,337,order
1748406431.6524532,AAPL,103.02976613736483,81,order
1748406431.7524533,AAPL,103.08273501931335,346,order
1748406431.8524532,AAPL,103.01680728758853,39,order
1748406431.9524531,AAPL,103.03951676622256,240,order
1748406432.0524533,AAPL,103.05919233066999,258,order
1748406432.1524532,AAPL,102.98513652832432,370,order
1748406432.2524533,AAPL,102.99781598903435,76,order
1748406432.3524532,AAPL,103.03664835123918,122,order
1748406432.4524531,AAPL,103.03722153352322,63,order
1748406432.5524533,AAPL,103.07954030785226,235,order
1748406432.6524532,AAPL,103.14440695321282,328,order
1748406432.7524533,AAPL,103.17801881199689,232,order
1748406432.8524532,AAPL,103.04800265485397,212,order
1748406432.9524531,AAPL,103.16567903634451,448,order
1748406433.0524533,AAPL,103.23784324562209,211,order
1748406433.1524532,AAPL,103.26088998551337,100,order
1748406433.2524533,AAPL,103.20043119912904,149,order
1748406433.3524532,AAPL,103.26915368497149,465,order
1748406433.4524531,AAPL,103.18688484184847,148,order
1748406433.5524533,AAPL,103.06838464644062,473,order
1748406433.6524532,AAPL,103.09179120281942,47,order
1748406433.7524533,AAPL,103.19438318081636,362,order
1748406433.8524532,AAPL,103.30563685284365,64,order
1748406433.9524531,AAPL,103.27322049685158,460,order
1748406434.0524533,AAPL,103.16718974544104,302,order
1748406434.1524532,AAPL,103.12299385976898,474,order
1748406434.2524533,AAPL,103.11808178391485,243,order
1748406434.3524532,AAPL,103.12284353472471,249,order
1748406434.4524531,AAPL,103.12548514777659,366,order
1748406434.5524533,AAPL,103.18982032769391,112,order
1748406434.6524532,AAPL,103.17975164617837,24,order
1748406434.7524533,AAPL,103.20752602851145,425,order
1748406434.8524532,AAPL,103.16420770939217,127,order
1748406434.9524531,AAPL,103.21980096058067,425,order
1748406435.0524533,AAPL,103.21201297698724,388,order
1748406435.1524532,AAPL,103.2584239002407,156,order
1748406435.2524533,AAPL,103.23665999196514,92,order
1748406435.3524532,AAPL,103.18425901866793,342,order
1748406435.4524531,AAPL,103.15304643446277,229,order
1748406435.5524533,AAPL,103.16376948975281,287,order
1748406435.6524532,AAPL,103.08309110410762,316,order
1748406435.7524533,AAPL,103.05980326194256,293,order
1748406435.8524532,AAPL,103.03221065294753,448,order
1748406435.9524531,AAPL,103.01507035756418,489,order
1748406436.0524533,AAPL,102.99624199690291,309,order
1748406436.1524532,AAPL,102.91668073156603,471,order
1748406436.2524533,AAPL,102.88794940442757,256,order
1748406436.3524532,AAPL,102.83259760855971,120,order
1748406436.4524531,AAPL,102.75909688225852,54,order
1748406436.5524533,AAPL,102.6761969605967,81,order
1748406436.6524532,AAPL,102.65593596996518,64,order
1748406436.7524533,AAPL,102.65255043217672,276,order
1748406436.8524532,AAPL,102.71126757374574,446,order
1748406436.9524531,AAPL,102.72412402131127,214,order
1748406437.0524533,AAPL,102.7060604658883,414,order
1748406437.1524532,AAPL,102.74296884770112,96,order
1748406437.2524533,AAPL,102.79531627433127,279,order
1748406437.3524532,AAPL,102.86901395638802,85,order
1748406437.4524531,AAPL,102.83856126550239,308,order
1748406437.5524533,AAPL,102.87268978941918,491,order
1748406437.6524532,AAPL,102.90160628337057,447,order
1748406437.7524533,AAPL,103.03138454532505,92,order
1748406437.8524532,AAPL,103.11722522020256,494,order
1748406437.9524531,AAPL,103.19922713577509,204,order
1748406438.0524533,AAPL,103.25004906873299,437,order
1748406438.1524532,AAPL,103.26450077229242,303,order
1748406438.2524533,AAPL,103.28488244594504,207,order
1748406438.3524532,AAPL,103.29618446012378,333,order
1748406438.4524531,AAPL,103.33052421736485,14,order
1748406438.5524533,AAPL,103.35578041418808,41,order
1748406438.6524532,AAPL,103.33468336565548,147,order
1748406438.7524533,AAPL,103.35775189119857,245,order
1748406438.8524532,AAPL,103.35314132023213,363,order
1748406438.9524531,AAPL,103.35053573268473,119,order
1748406439.0524533,AAPL,103.35657927653128,451,order
1748406439.1524532,AAPL,103.35796811942483,282,order
1748406439.2524533,AAPL,103.40335051780019,350,order
1748406439.3524532,AAPL,103.42726436438085,463,order
1748406439.4524531,AAPL,103.38685160293508,390,order
1748406439.5524533,AAPL,103.32282328139422,454,order
1748406439.6524532,AAPL,103.36476318799765,251,order
1748406439.7524533,AAPL,103.39399072115444,67,order
1748406439.8524532,AAPL,103.35078936966084,380,order
1748406439.9524531,AAPL,103.31262960586635,182,order
1748406440.0524533,AAPL,103.26489166851437,346,order
1748406440.1524532,AAPL,103.22586563029353,416,order
1748406440.2524533,AAPL,103.18251203492572,116,order
1748406440.3524532,AAPL,103.18739484034441,383,order
1748406440.4524531,AAPL,103.1473142202486,357,order
1748406440.5524533,AAPL,103.21125891655893,269,order
1748406440.6524532,AAPL,103.15691853204771,490,order
1748406440.7524533,AAPL,103.18874546355138,260,order
1748406440.8524532,AAPL,103.26995477987892,32,order
1748406440.9524531,AAPL,103.28886577507225,453,order
1748406441.0524533,AAPL,103.27412490377792,440,order
1748406441.1524532,AAPL,103.38965155405883,307,order
1748406441.2524533,AAPL,103.3203106764047,336,order
1748406441.3524532,AAPL,103.33828819194788,231,order
1748406441.4524531,AAPL,103.4144091067057,377,order
1748406441.5524533,AAPL,103.38208280210398,10,order
1748406441.6524532,AAPL,103.38747916394695,172,order
1748406441.7524533,AAPL,103.40656336780712,272,order
1748406441.8524532,AAPL,103.40933246790358,280,order
1748406441.9524531,AAPL,103.37940740794,446,order
1748406442.0524533,AAPL,103.42137911539186,288,order
1748406442.1524532,AAPL,103.34338461536059,138,order
1748406442.2524533,AAPL,103.32316329248029,234,order
1748406442.3524532,AAPL,103.34427019275876,458,order
1748406442.4524531,AAPL,103.35085692137828,67,order
1748406442.5524533,AAPL,103.4198566856238,359,order
1748406442.6524532,AAPL,103.40733628686128,404,order
1748406442.7524533,AAPL,103.40600028951435,402,order
1748406442.8524532,AAPL,103.40550813014613,346,order
1748406442.9524531,AAPL,103.39418315074519,385,order
1748406443.0524533,AAPL,103.30049615757576,485,order
1748406443.1524532,AAPL,103.31014054346313,359,order
1748406443.2524533,AAPL,103.37660241164184,50,order
1748406443.3524532,AAPL,103.35765801679462,228,order
1748406443.4524531,AAPL,103.38031192871361,287,order
1748406443.5524533,AAPL,103.37714278224784,495,order
1748406443.6524532,AAPL,103.42981351949166,417,order
1748406443.7524533,AAPL,103.45160621334948,421,order
1748406443.8524532,AAPL,103.45495256880066,16,order
1748406443.9524531,AAPL,103.43475734478096,184,order
1748406444.0524533,AAPL,103.42013034527002,45,order
1748406444.1524532,AAPL,103.42006509621626,141,order
1748406444.2524533,AAPL,103.4182242581005,251,order
1748406444.3524532,AAPL,103.43725229015503,141,order
1748406444.4524531,AAPL,103.47214408906602,343,order
1748406444.5524533,AAPL,103.39962981043976,40,order
1748406444.6524532,AAPL,103.40407763441944,234,order
1748406444.7524533,AAPL,103.42355439952466,440,order
1748406444.8524532,AAPL,103.42219690599455,305,order
1748406444.9524531,AAPL,103.33774655634157,289,order
1748406445.0524533,AAPL,103.33110983285599,234,order
1748406445.1524532,AAPL,103.31577926110259,191,order
1748406445.2524533,AAPL,103.2961800282548,412,order
1748406445.3524532,AAPL,103.30321195334267,250,order
1748406445.4524531,AAPL,103.32969627229673,134,order
1748406445.5524533,AAPL,103.34976212870758,153,order
1748406445.6524532,AAPL,103.44214352844875,185,order
1748406445.7524533,AAPL,103.47252459656492,217,order
1748406445.8524532,AAPL,103.44681806133877,419,order
1748406445.9524531,AAPL,103.45250940807611,248,order
1748406446.0524533,AAPL,103.4488432508383,481,order
1748406446.1524532,AAPL,103.45662234568081,432,order
1748406446.2524533,AAPL,103.42423552444887,103,order
1748406446.3524532,AAPL,103.43618340956718,87,order
1748406446.4524531,AAPL,103.40210787644452,314,order
1748406446.5524533,AAPL,103.4496917395807,282,order
1748406446.6524532,AAPL,103.41425787227493,236,order
1748406446.7524533,AAPL,103.38028118816489,120,order
1748406446.8524532,AAPL,103.37492253184794,329,order
1748406446.9524531,AAPL,103.41907913138725,371,order
1748406447.0524533,AAPL,103.40984063175726,365,order
1748406447.1524532,AAPL,103.40005579431192,163,order
1748406447.2524533,AAPL,103.30006219679287,443,order
1748406447.3524532,AAPL,103.33158049070714,60,order
1748406447.4524531,AAPL,103.37609592019595,311,order
1748406447.5524533,AAPL,103.43187160176556,81,order
1748406447.6524532,AAPL,103.47682466789318,386,order
1748406447.7524533,AAPL,103.45604301431632,177,order
1748406447.8524532,AAPL,103.38133067192882,66,order
1748406447.9524531,AAPL,103.42817985068942,50,order
1748406448.0524533,AAPL,103.4001934874818,481,order
1748406448.1524532,AAPL,103.33321481808493,228,order
1748406448.2524533,AAPL,103.38288892764355,289,order
1748406448.3524532,AAPL,103.35999872704998,264,order
1748406448.4524531,AAPL,103.29645161421891,408,order
1748406448.5524533,AAPL,103.3034670026181,16,order
1748406448.6524532,AAPL,103.2912728404319,342,order
1748406448.7524533,AAPL,103.27895010171942,160,order
1748406448.8524532,AAPL,103.3236290538287,214,order
1748406448.9524531,AAPL,103.32496758908947,380,order
1748406449.0524533,AAPL,103.27597850897806,345,order
1748406449.1524532,AAPL,103.23832024581638,141,order
1748406449.2524533,AAPL,103.19494964055727,234,order
1748406449.3524532,AAPL,103.19712775459435,256,order
1748406449.4524531,AAPL,103.12463227327716,309,order
1748406449.5524533,AAPL,103.07726944440151,126,order
1748406449.6524532,AAPL,103.06302522639861,265,order
1748406449.7524533,AAPL,103.04424238407323,469,order
1748406449.8524532,AAPL,103.0694658259097,450,order
1748406449.9524531,AAPL,103.08422630897434,171,order
1748406450.0524533,AAPL,103.09774684850937,274,order
1748406450.1524532,AAPL,103.13412467953408,275,order
1748406450.2524533,AAPL,103.19342456518758,456,order
1748406450.3524532,AAPL,103.22697236974446,402,order
1748406450.4524531,AAPL,103.23490978406707,424,order
1748406450.5524533,AAPL,103.19149133091614,126,order
1748406450.6524532,AAPL,103.18845718188344,265,order
1748406450.7524533,AAPL,103.17881389867536,89,order
1748406450.8524532,AAPL,103.21542582651198,32,order
1748406450.9524531,AAPL,103.15845025660369,207,order
1748406451.0524533,AAPL,103.16658899501952,252,order
1748406451.1524532,AAPL,103.21627390658779,181,order
1748406451.2524533,AAPL,103.14878792727092,294,order
1748406451.3524532,AAPL,103.1598212034316,217,order
1748406451.4524531,AAPL,103.22750003059576,211,order
1748406451.5524533,AAPL,103.20995232207495,447,order
1748406451.6524532,AAPL,103.15948929313225,376,order
1748406451.7524533,AAPL,103.12994661978725,328,order
1748406451.8524532,AAPL,103.15693490972521,119,order
1748406451.9524531,AAPL,103.14489286418427,414,order
1748406452.0524533,AAPL,103.209988680124,424,order
1748406452.1524532,AAPL,103.18318918893915,454,order
1748406452.2524533,AAPL,103.19971908944228,43,order
1748406452.3524532,AAPL,103.2661581008654,177,order
1748406452.4524531,AAPL,103.22845546803661,310,order
1748406452.5524533,AAPL,103.183258124445,243,order
1748406452.6524532,AAPL,103.1422455906152,211,order
1748406452.7524533,AAPL,103.13256750012025,358,order
1748406452.8524532,AAPL,103.14114215359895,454,order
1748406452.9524531,AAPL,103.12217409489142,193,order
1748406453.0524533,AAPL,103.12569310879326,336,order
1748406453.1524532,AAPL,103.11587973706312,470,order
1748406453.2524533,AAPL,103.18934502981124,317,order
1748406453.3524532,AAPL,103.19080197726129,264,order
1748406453.4524531,AAPL,103.26478046259895,270,order
1748406453.5524533,AAPL,103.22574947795852,45,order
1748406453.6524532,AAPL,103.16419375978865,179,order
1748406453.7524533,AAPL,103.2028158162314,194,order
1748406453.8524532,AAPL,103.18387684326908,128,order
1748406453.9524531,AAPL,103.11441472546848,468,order
1748406454.0524533,AAPL,103.17416919342439,426,order
1748406454.1524532,AAPL,103.13152245892769,234,order
1748406454.2524533,AAPL,103.13724034245644,160,order
1748406454.3524532,AAPL,103.1375120739418,465,order
1748406454.4524531,AAPL,103.16784080635216,114,order
1748406454.5524533,AAPL,103.03914930863027,460,order
1748406454.6524532,AAPL,103.05133231075965,431,order
1748406454.7524533,AAPL,103.06798813167353,164,order
1748406454.8524532,AAPL,103.078883365957,339,order
1748406454.9524531,AAPL,103.10886760770626,31,order
1748406455.0524533,AAPL,103.05443749944246,118,order
1748406455.1524532,AAPL,102.98402185598205,305,order
1748406455.2524533,AAPL,102.9531004588555,244,order
1748406455.3524532,AAPL,102.86527652794575,62,order
1748406455.4524531,AAPL,102.79729736991368,267,order
1748406455.5524533,AAPL,102.76575969768909,347,order
1748406455.6524532,AAPL,102.8022513310382,144,order
1748406455.7524533,AAPL,102.81366457433822,381,order
1748406455.8524532,AAPL,102.85302000248188,311,order
1748406455.9524531,AAPL,102.84146854928785,196,order
1748406456.0524533,AAPL,102.88802792543092,361,order
1748406456.1524532,AAPL,102.90364503470768,430,order
1748406456.2524533,AAPL,102.88573299126583,368,order
1748406456.3524532,AAPL,102.89566756530091,202,order
1748406456.4524531,AAPL,102.93116998919598,58,order
1748406456.5524533,AAPL,102.93496445827812,427,order
1748406456.6524532,AAPL,102.95415523685965,488,order
1748406456.7524533,AAPL,102.88247412638736,262,order
1748406456.8524532,AAPL,102.91245037461744,347,order
1748406456.9524531,AAPL,102.93112710149569,462,order
1748406457.0524533,AAPL,102.92607347356338,90,order
1748406457.1524532,AAPL,102.8652904994046,429,order
1748406457.2524533,AAPL,102.92641305180628,90,order
1748406457.3524532,AAPL,102.90904387208096,469,order
1748406457.4524531,AAPL,102.89513838638334,105,order
1748406457.5524533,AAPL,102.86292710072968,432,order
1748406457.6524532,AAPL,102.8838919746681,275,order
1748406457.7524533,AAPL,102.93895766244775,245,order
1748406457.8524532,AAPL,102.94062380524707,264,order
1748406457.9524531,AAPL,102.8635599822094,43,order
1748406458.0524533,AAPL,102.83766965072786,301,order
1748406458.1524532,AAPL,102.89169722948822,489,order
1748406458.2524533,AAPL,102.82800539683014,428,order
1748406458.3524532,AAPL,102.81574829778592,132,order
1748406458.4524531,AAPL,102.93961133747369,168,order
1748406458.5524533,AAPL,102.90387788554234,394,order
1748406458.6524532,AAPL,102.81563058315793,119,order
1748406458.7524533,AAPL,102.72316581526785,49,order
1748406458.8524532,AAPL,102.75704864870899,201,order
1748406458.9524531,AAPL,102.64599863399762,18,order
1748406459.0524533,AAPL,102.67587199525917,487,order
1748406459.1524532,AAPL,102.68670955550789,362,order
1748406459.2524533,AAPL,102.67077789031472,312,order
1748406459.3524532,AAPL,102.7295160977407,400,order
1748406459.4524531,AAPL,102.71706012134368,142,order
1748406459.5524533,AAPL,102.66219464993542,181,order
1748406459.6524532,AAPL,102.68668905415122,49,order
1748406459.7524533,AAPL,102.79379979657959,86,order
1748406459.8524532,AAPL,102.7681626483711,442,order
1748406459.9524531,AAPL,102.71950390455224,474,order
1748406460.0524533,AAPL,102.70197881999286,417,order
1748406460.1524532,AAPL,102.69680692246978,228,order
1748406460.2524533,AAPL,102.69954375959443,353,order
1748406460.3524532,AAPL,102.69727757517326,426,order
1748406460.4524531,AAPL,102.69171390850288,383,order
1748406460.5524533,AAPL,102.69926118014514,104,order
1748406460.6524532,AAPL,102.70621388086113,17,order
1748406460.7524533,AAPL,102.629537813246,474,order
1748406460.8524532,AAPL,102.63958177013023,406,order
1748406460.9524531,AAPL,102.59281591922678,253,order
1748406461.0524533,AAPL,102.58997246859306,360,order
1748406461.1524532,AAPL,102.65759305406735,430,order
1748406461.2524533,AAPL,102.71069802653223,44,order
1748406461.3524532,AAPL,102.62349734104095,259,order
1748406461.4524531,AAPL,102.57511359043079,236,order
1748406461.5524533,AAPL,102.6613271008325,245,order
1748406461.6524532,AAPL,102.63107462008648,62,order
1748406461.7524533,AAPL,102.61385407903298,432,order
1748406461.8524532,AAPL,102.5961867134376,473,order
1748406461.9524531,AAPL,102.68900301658658,39,order
1748406462.0524533,AAPL,102.65411766314898,456,order
1748406462.1524532,AAPL,102.63971823814117,298,order
1748406462.2524533,AAPL,102.65396693784795,199,order
1748406462.3524532,AAPL,102.63452874927266,405,order
1748406462.4524531,AAPL,102.72393526092138,242,order
1748406462.5524533,AAPL,102.71646804611443,130,order
1748406462.6524532,AAPL,102.72380792759216,64,order
1748406462.7524533,AAPL,102.72028368572316,473,order
1748406462.8524532,AAPL,102.80374678513625,16,order
1748406462.9524531,AAPL,102.773772100867,236,order
1748406463.0524533,AAPL,102.73221718454482,323,order
1748406463.1524532,AAPL,102.77332525596073,41,order
1748406463.2524533,AAPL,102.75945446602732,378,order
1748406463.3524532,AAPL,102.74177308861482,184,order
1748406463.4524531,AAPL,102.77049015800046,231,order
1748406463.5524533,AAPL,102.80019097456847,473,order
1748406463.6524532,AAPL,102.77426267524089,196,order
1748406463.7524533,AAPL,102.75598838167703,183,order
1748406463.8524532,AAPL,102.71498053286109,424,order
1748406463.9524531,AAPL,102.73854940328579,15,order
1748406464.0524533,AAPL,102.71254152465654,372,order
1748406464.1524532,AAPL,102.7193066565392,256,order
1748406464.2524533,AAPL,102.78442860302577,300,order
1748406464.3524532,AAPL,102.8689915856053,354,order
1748406464.4524531,AAPL,102.8585993417622,227,order
1748406464.5524533,AAPL,102.89517425991824,442,order
1748406464.6524532,AAPL,102.82149409082025,108,order
